id,success,corridor_width,trajectory_efficiency,init_distance
237,True,11.404031505299804,3.5250951690016255,5.0
238,True,12.375110119455567,1.5182600594815168,5.0
239,True,10.880769069548204,1.0316045323082104,5.0
240,True,9.036806966507802,1.0113382740856591,5.0
241,True,10.589223599782418,1.313489466998399,5.0
242,True,11.440845893901535,1.120498783101851,5.0
243,True,12.695960827486868,1.2468749550372393,5.0
244,True,13.732279462870736,1.5577745777004102,5.0
245,True,10.645460568815277,1.7404643243595288,5.0
246,True,12.45971759891645,1.3215365527833074,5.0
247,True,10.578792326941379,1.321325145552491,5.0
248,True,11.023139182947709,1.0206253779426482,5.0
249,True,9.179843552887245,1.0698823596388323,5.0
250,True,14.603297854910853,3.110758690717043,5.0
251,True,9.73121350792963,1.2959316839202164,5.0
252,True,28.20359692129688,9.045955877391552,5.0
253,True,13.868073362544356,2.7082178937795045,5.0
254,True,10.467086246397646,1.0735648995378886,5.0
255,True,10.697873100196011,1.2261423185736728,5.0
256,True,10.203123582989386,1.4125327635304006,5.0
257,True,10.818896449403534,1.9111059906745722,5.0
258,True,10.626398205700946,1.3288954875553718,5.0
259,True,9.085541137645487,1.0829904591389148,5.0
260,True,9.779367960169244,1.0489933336068658,5.0
261,True,12.370482738826894,1.993891903597322,5.0
262,True,12.176978596457639,1.9047147023672861,5.0
263,True,12.221009243560548,1.7712628727106334,5.0
264,True,14.81997814078095,3.6891106026870477,5.0
265,True,8.519460534027726,1.2324479009544216,5.0
266,True,13.08207843652172,2.3849767683498846,5.0
267,True,10.131891337536597,1.224128670688131,5.0
268,True,10.640965152864675,1.5349194808882043,5.0
269,True,11.511772532578435,1.2626081056989271,5.0
270,True,9.366090851747867,1.1948818180008807,5.0
271,True,16.348343745432956,3.338993304697139,5.0
272,True,10.345694841881254,1.2941988261730215,5.0
273,True,16.52054900301773,4.798385605838543,5.0
274,True,11.14595696085062,1.2020574551095333,5.0
275,True,9.083743737952986,1.081365207597092,5.0
276,True,9.615159162890475,1.2212885724752227,5.0
277,True,9.702985701720639,1.0911965566006399,5.0
278,True,11.308418248083763,1.3484335953122069,5.0
279,True,13.795469029000584,3.446837437468895,5.0
280,True,12.09952665138103,2.5424406435517923,5.0
281,True,12.352569262554606,1.3856747347795968,5.0
282,True,10.02394110770181,1.2705373028256888,5.0
283,True,9.340391598591108,1.2240610702533679,5.0
284,True,10.20132558925896,1.135324089300716,5.0
285,True,23.56830145166036,27.70511011438936,5.0
286,True,39.08960275223487,12.698402497877872,5.0
287,True,9.860172952900758,1.4390403664327935,5.0
288,True,10.641052766889482,1.210115254961661,5.0
289,True,35.009784807862516,20.575802554419248,5.0
290,True,11.135432189760117,1.1999896639384455,5.0
291,True,11.898156692516984,1.4507324700391502,5.0
292,True,10.983167038570537,1.41160274618639,5.0
293,True,9.943704362240283,1.067610974109387,5.0
294,True,11.528952922707989,1.1610326197037153,5.0
295,True,10.554696000081291,1.1762933074733002,5.0
296,True,8.971123528810281,1.8675222219447924,5.0
297,True,10.713232423597947,1.1457844945144617,5.0
298,True,10.967995378209162,1.2883469308060558,5.0
299,True,11.622714310960465,1.0852105959500877,5.0
300,True,8.857500499584011,1.3096194745876637,5.0
301,True,13.999352838121814,9.736788668074608,5.0
302,True,11.257791360139192,1.2913902548836027,5.0
303,True,8.978594794778655,1.0575113394278615,5.0
304,True,18.294396582631226,17.421202322766575,5.0
305,True,10.521456196539967,1.0074810985764036,5.0
306,True,13.972167477488796,2.017900979147144,5.0
307,True,9.255742242111591,1.0271961239007288,5.0
308,True,11.080365017486914,1.5970280670694517,5.0
309,True,9.771544074620378,2.6566347167734867,5.0
310,True,11.9794876139006,2.3412677346505277,5.0
311,True,10.202614375029407,1.186249492579738,5.0
312,True,10.76623923604382,1.0008502268487944,5.0
313,True,12.39280419396409,1.150731355252474,5.0
314,True,10.5439599540988,1.2704172611053985,5.0
315,True,8.485351888618544,1.2029293869625537,5.0
316,True,13.472070606042342,2.1003893469948376,5.0
317,True,10.64518569675149,1.714727095870229,5.0
318,True,10.300413452406065,1.0256598547348457,5.0
319,True,8.681302752162914,1.1290073183100677,5.0
320,True,12.181306346622566,2.1303722675054617,5.0
321,True,11.05340803750107,1.1722850123931372,5.0
322,True,14.498827729395673,1.9108576395785166,5.0
323,True,9.830620396730172,1.0726880226215958,5.0
324,True,10.42627776258238,1.491647635063604,5.0
325,True,15.36560411707318,3.174265116343955,5.0
326,True,11.683699393821623,1.0692822586747435,5.0
327,True,16.225376432940653,3.9664169324090883,5.0
328,True,10.488926919944788,1.1052711090573126,5.0
329,True,15.660544085580357,3.2770373420721257,5.0
330,True,13.776771089623114,2.033674793894262,5.0
331,True,17.090239819012094,4.720101650543974,5.0
332,True,9.039055046238287,1.126670585219623,5.0
333,True,11.70364545350619,1.4417467242187996,5.0
334,True,12.919660945025242,2.2820955815499144,5.0
335,True,11.279023805316259,1.7464811911199767,5.0
336,True,9.669831339821394,1.118401256239027,5.0
337,True,10.128817186277102,1.177787554449026,5.0
338,True,8.96252716908907,1.052294570656529,5.0
339,True,11.035542291024466,1.2047111386942757,5.0
340,True,9.694430096701629,1.2676969159256932,5.0
341,True,12.222603761677778,2.839950011137097,5.0
342,True,12.487776152507616,1.559928493422052,5.0
343,True,11.626564170137563,1.1068957415966538,5.0
344,True,9.106148685340305,1.0991384208888095,5.0
345,True,10.941893711310046,1.2364741755169317,5.0
346,True,12.064474088205683,1.1976408691440628,5.0
347,True,20.800424963437546,3.8078356418578148,5.0
348,True,9.6795452590398,1.1059313621441145,5.0
349,True,14.927275370422949,2.9893899227393743,5.0
350,True,16.917409886907627,3.320807608359808,5.0
351,True,10.214047523296903,1.01567122022548,5.0
352,True,10.101839450305633,1.0113753933637346,5.0
353,True,10.55882977588349,1.4042862526911415,5.0
354,True,32.18743367852507,11.587402621474112,5.0
355,True,27.83229665916634,7.570774390351975,5.0
356,True,8.959046387838223,1.2480210528059472,5.0
357,True,13.949729671013278,10.21073392766457,5.0
358,True,14.543082150093051,2.737707344339862,5.0
359,True,10.209849419563938,1.1779537806398277,5.0
360,True,9.43139486073269,1.2603306425979623,5.0
361,True,9.067797935087322,1.1922684599100315,5.0
362,True,11.041295101946645,1.002452940284639,5.0
363,True,9.248646687601008,1.2960386118772738,5.0
364,True,11.744881224183768,3.3424666060026516,5.0
365,True,14.322270291710122,1.8800334391509417,5.0
366,True,14.524187443897029,3.5326434502197737,5.0
367,True,12.031387260374316,1.4108122826857408,5.0
368,True,9.202857301783189,1.6143713612666983,5.0
369,True,9.77193003967344,1.0118187110350905,5.0
370,True,10.024520181088883,1.0853831291841907,5.0
371,True,8.717477342262558,1.342403266332797,5.0
372,True,13.080108860915809,5.442952026122447,5.0
373,True,10.252585786178624,1.4582685649565972,5.0
374,True,9.948773655250507,1.2438720138221087,5.0
375,True,12.268220932504285,1.5497785309039063,5.0
376,True,9.79252421079475,1.2119200067872207,5.0
377,True,10.663190372121333,1.5891315069852168,5.0
378,True,8.990721120366652,1.0221458065958993,5.0
379,True,20.772876788221048,8.737873287292906,5.0
380,True,9.899153289283378,1.2330955305870783,5.0
381,True,12.256676996754564,1.0206457458899945,5.0
382,True,10.710439526593444,1.5296859177514541,5.0
383,True,12.690601255800365,5.019643589689109,5.0
384,True,10.292451367558261,1.1048736312660568,5.0
385,True,29.40390851221091,8.257672330682722,5.0
386,True,8.833016216199372,1.024651549845367,5.0
387,True,9.686301608313965,1.1382175060200932,5.0
388,True,8.695466097228735,1.0355323139514336,5.0
389,True,9.705931529506467,1.0764903891595807,5.0
390,True,10.256305577234514,1.0617013738911314,5.0
391,True,17.178789909747838,4.935761262754361,5.0
392,True,10.480131854806247,1.7932161523507724,5.0
393,True,9.475684164914309,1.1927932661769718,5.0
394,True,10.19892572454719,1.1854379396072585,5.0
395,True,11.041973997271452,1.0760896356124054,5.0
396,True,10.103904825350037,1.1625567585606837,5.0
397,True,12.588052507810062,1.307551478592947,5.0
398,True,10.726449975046307,1.0556950672514565,5.0
399,True,9.896365945286016,1.262215696152885,5.0
400,True,15.893459942151125,3.8410470579972014,5.0
401,True,14.553678593755468,2.1642496192401732,5.0
402,True,10.992291470225881,1.4353682072626182,5.0
403,True,10.879234499529032,1.5527228258115688,5.0
404,True,11.73125256550885,2.665198551297313,5.0
405,True,11.153763819460341,1.2338046668728528,5.0
406,True,12.738012752174836,1.9091043286232783,5.0
407,True,11.438170397301386,5.910999843873246,5.0
408,True,20.782052356634328,5.943115650101398,5.0
409,True,29.534324241532197,11.793300428508417,5.0
410,True,9.27234533356073,1.2966206908957263,5.0
411,True,27.06101439550257,15.998660142609973,5.0
412,True,8.198165250015881,1.0210921194736824,5.0
413,True,8.951939093344526,1.6737518768655921,5.0
414,True,9.97488143269402,1.3212593936078363,5.0
415,True,9.577102829805677,1.8444762200589067,5.0
416,True,11.161592724896604,1.0607206301051204,5.0
417,True,11.024803434864667,1.305674566968846,5.0
418,True,17.70907169022208,4.831722111404128,5.0
419,True,17.167547429231977,3.8778365200570466,5.0
420,True,8.924725823879397,1.160207591417542,5.0
421,True,9.045146698824418,1.0482760822124115,5.0
422,True,10.750965644829922,1.0289482528753835,5.0
423,True,10.27171318193285,1.06967173852357,5.0
424,False,12.75942522957283,1.2919437098765632,5.0
425,True,10.423247742156567,1.031877864008084,5.0
426,True,8.982311504593575,1.2983615327061573,5.0
427,True,10.76448682472282,1.51714640624913,5.0
428,True,10.19961906321405,1.3771311317611261,5.0
429,True,10.096908377231758,1.0478482302944852,5.0
430,True,14.973638293862313,2.877434194404446,5.0
431,True,9.739637322348617,1.129853055622981,5.0
432,True,30.99555754590183,9.384379156287425,5.0
433,True,11.221028364681729,1.5627354509525522,5.0
434,True,9.930726679659985,1.08004790500234,5.0
435,True,11.085685755689333,1.2668606598419785,5.0
436,True,11.469918963182863,1.1420679970525736,5.0
437,True,10.744710814920836,1.3165436243184379,5.0
438,True,9.485973053394657,1.0933150735590835,5.0
439,True,9.629892010058393,2.0965363402025896,5.0
440,True,11.571506828194533,1.1053448276866629,5.0
441,True,10.896723290795489,1.0605518456140237,5.0
442,True,11.977413553553816,1.4394741742618133,5.0
443,True,24.672597408647334,6.251626477386253,5.0
444,True,10.08756181374556,1.2501839337165082,5.0
445,True,9.306447759154299,1.0909323066977326,5.0
446,True,14.926455866512367,4.0671588807209895,5.0
447,True,9.89356454085267,1.2938360775154734,5.0
448,True,13.987343422023136,2.40926839620402,5.0
449,True,9.801090974389808,1.0389947985365804,5.0
450,True,9.017689979505185,1.2124651690631032,5.0
451,True,11.75307198158018,1.1387975474344418,5.0
452,True,11.301969211178282,1.5045932379204814,5.0
453,True,8.782135916483561,1.014383994115082,5.0
454,True,10.848007117064844,2.8195429870400366,5.0
455,True,9.932436180003352,1.0887624324368463,5.0
456,True,31.13279795262517,20.648876963389213,5.0
457,True,12.714709168306378,1.0172365571450994,5.0
458,True,12.661447537070856,1.1221092563711872,5.0
459,True,11.744109881034776,2.403755708179736,5.0
460,True,10.592529431244124,1.1849394444951324,5.0
461,True,9.26908068723933,1.0033023474344671,5.0
462,True,10.948118263602565,2.0521967188562247,5.0
463,True,11.884753489668649,1.0186187405379508,5.0
464,True,10.501866571478514,1.5649672632293294,5.0
465,True,10.867452250345433,1.300264294129122,5.0
466,True,11.112410228213207,1.1062712279931177,5.0
467,True,9.086336214109528,1.2567136839552109,5.0
468,True,9.756344808682664,1.373155518003578,5.0
469,True,11.075352291226864,1.0002013818125568,5.0
470,True,11.508291325429036,1.4058601398082433,5.0
471,True,10.729433929247406,1.249600947801448,5.0
472,True,9.905236072170224,2.864347765104267,5.0
473,True,10.255090559676544,1.2068542560304338,5.0
474,True,11.286284435345989,1.47240607090688,5.0
475,True,12.221462811998133,1.9930141094151113,5.0
476,True,12.99694215009191,3.715832052234549,5.0
477,True,10.624740783206619,1.1472307250667602,5.0
478,True,9.205137181612022,1.0451020702485334,5.0
479,True,13.767789720003929,1.3743659967489266,5.0
480,True,16.032043003213904,3.281243848402442,5.0
481,True,11.17424355896794,1.262406079906955,5.0
482,True,14.530438579306335,15.615893555863089,5.0
483,True,9.669126524892636,1.1650567550962772,5.0
484,True,11.72994426314162,1.3334987081134786,5.0
485,True,28.076933097771363,8.789218978673754,5.0
486,True,9.765684115929979,1.2166410152961717,5.0
487,True,9.514936053026979,1.073753485081956,5.0
488,True,11.558943508915126,1.1144996398056228,5.0
489,True,15.10230265264363,2.769626683950075,5.0
490,True,11.022429231407182,1.112071867621169,5.0
491,True,11.119937091334577,1.4155364465075286,5.0
492,True,10.837433680193282,1.3439350841038205,5.0
493,True,9.320474450593247,1.007640936463766,5.0
494,True,9.906695369980389,1.0143917539823377,5.0
495,True,11.611298845416359,1.2088812693295925,5.0
496,True,10.07653546973645,1.057322435948493,5.0
497,True,10.858355403833832,1.0321696561663114,5.0
498,True,13.930004692137718,2.401700463345011,5.0
499,True,8.99543441781892,1.2463580573615465,5.0
500,True,28.322453722073533,1.4583956728878011,50.0
501,True,22.006561469981097,1.1683228873716562,50.0
502,True,35.421481223150394,1.5340764490965808,50.0
503,True,17.852468583716764,1.1136512027261987,50.0
504,True,44.05921973649911,2.6904174436641464,50.0
505,True,23.846499855766233,2.0388691032709354,50.0
506,True,31.78078570337706,1.5003142337688282,50.0
507,True,25.257688772540142,1.974601741802361,50.0
508,True,16.10318104959223,1.1873935756591258,50.0
509,True,28.348314219282916,1.3983505316078975,50.0
510,True,19.17044597371132,1.3682295837931597,50.0
511,True,16.06852956088649,1.10847339001846,50.0
512,True,11.859433817832784,1.052668543374484,50.0
513,True,17.913127247363395,1.1648437774521396,50.0
514,True,10.662698816384218,1.0243393292999416,50.0
515,True,12.272003138690492,1.050441020944465,50.0
516,False,11.791646415325594,1.539980353587168,50.0
517,True,14.596061171646683,1.0466216200339065,50.0
518,True,17.794637477952673,1.1753267920554995,50.0
519,True,17.086294732450654,1.0640733793124346,50.0
520,True,31.564376403026024,1.616635466072807,50.0
521,True,23.03863180691586,1.2803956254053401,50.0
522,True,15.222879075411521,1.114703176042806,50.0
523,True,27.347472855999644,1.2672359601271423,50.0
524,True,12.081134190077464,1.0324974750751834,50.0
525,True,15.299340695479437,1.0859762784127196,50.0
526,True,11.68022739529897,1.0248603912608074,50.0
527,True,16.67558639089548,1.2525431962534908,50.0
528,True,20.717944056964996,1.1762637833074205,50.0
529,True,20.019276400970647,1.1218664437837174,50.0
530,True,25.528129636341074,1.285581709679031,50.0
531,True,23.594791309871944,1.5863276557924229,50.0
532,True,13.651698801691047,1.0595913788866111,50.0
533,True,24.98222444672779,1.2752808182842064,50.0
534,True,28.971813346421285,1.4250977804393214,50.0
535,True,29.88376873907561,1.4629194874493059,50.0
536,True,15.813912768458312,1.2172756394131286,50.0
537,True,12.301845957393848,1.1233864046021382,50.0
538,True,11.334567433197016,1.0572905542878324,50.0
539,True,11.69390729461833,1.020253250059591,50.0
540,False,11.575598273893595,1.3250717094108835,50.0
541,True,35.17829332864387,1.4592256933364156,50.0
542,True,23.670070908574125,1.1962829623734275,50.0
543,True,11.982871481004219,1.0463371662585275,50.0
544,True,14.82613086544843,1.0461235146728232,50.0
545,True,17.793919441223704,1.1784164635059053,50.0
546,True,16.449428301524915,1.3391440853500702,50.0
547,True,11.973799901901053,1.0901582802744296,50.0
548,True,32.321841748881816,2.4409484960829344,50.0
549,True,14.093931096817476,1.0648800809494312,50.0
550,True,15.243871439006515,1.1574254558019126,50.0
551,True,25.699738834841337,1.3384465898284372,50.0
552,True,11.089759596199192,1.0226647908677586,50.0
553,True,15.078738047316278,1.0565592462636166,50.0
554,True,16.14282952863342,1.1095570648669009,50.0
555,True,24.58687702501759,1.2693718074101337,50.0
556,True,14.574936343875015,1.1147062374953078,50.0
557,True,27.646735265382965,1.5015043388119578,50.0
558,True,12.022285440802861,1.0354208281826287,50.0
559,True,15.305511949684734,1.1872944102085699,50.0
560,True,39.44628133034114,2.906140131754165,50.0
561,True,20.221874970608475,1.1924747210258457,50.0
562,True,31.88302623872549,1.6678947333062686,50.0
563,True,39.64598862674,2.2509111006998026,50.0
